Date,USD
2018-05-16 00:00:00,643573959.145
2018-05-19 00:00:00,447479924.2704
2018-05-22 00:00:00,371715199.5491
2018-05-25 00:00:00,731051376.6528
2018-05-28 00:00:00,279306859.8048
2018-05-31 00:00:00,378650506.1856
2018-06-03 00:00:00,307593603.3828
2018-06-06 00:00:00,379726332.7494
2018-06-09 00:00:00,245102804.0624
2018-06-12 00:00:00,459832204.8818
2018-06-15 00:00:00,603633809.7738
2018-06-18 00:00:00,184473224.2522
2018-06-21 00:00:00,302034265.9362
2018-06-24 00:00:00,289224701.2362
2018-06-27 00:00:00,326673797.5094
2018-06-30 00:00:00,514392178.4736
2018-07-03 00:00:00,406984481.0588
2018-07-06 00:00:00,368324017.1091
2018-07-09 00:00:00,220696037.4376
2018-07-12 00:00:00,275030732.0278
2018-07-15 00:00:00,164361051.426
2018-07-18 00:00:00,761941225.026
2018-07-21 00:00:00,523947504.4375
2018-07-24 00:00:00,705993833.706
2018-07-27 00:00:00,569963389.5512
2018-07-30 00:00:00,244581855.3829
2018-08-02 00:00:00,561036987.738
2018-08-05 00:00:00,485518589.8088
2018-08-08 00:00:00,508615426.2348
2018-08-11 00:00:00,589620096.576
2018-08-14 00:00:00,466729007.056
2018-08-17 00:00:00,395312232.81
2018-08-20 00:00:00,242872344.6024
2018-08-23 00:00:00,758373447.51
2018-08-26 00:00:00,282579594.6204
2018-08-29 00:00:00,511091113.8893
2018-09-01 00:00:00,371447313.6576
2018-09-04 00:00:00,347423826.5848
2018-09-07 00:00:00,771294810.4338
2018-09-10 00:00:00,277073175.0644
2018-09-13 00:00:00,310389619.7556
2018-09-16 00:00:00,162919518.615
2018-09-19 00:00:00,286102549.0962
2018-09-22 00:00:00,562369970.232
2018-09-25 00:00:00,331869673.6305
2018-09-28 00:00:00,346892752.0064
2018-10-01 00:00:00,218012664.3032
2018-10-04 00:00:00,303440379.4444
2018-10-07 00:00:00,161983068.3956
2018-10-10 00:00:00,193623568.374
2018-10-13 00:00:00,215730649.56
2018-10-16 00:00:00,1178100920.2503
2018-10-19 00:00:00,296802022.5684
2018-10-22 00:00:00,134160567.1176
2018-10-25 00:00:00,230782191.7884
2018-10-28 00:00:00,141089199.0627
2018-10-30 23:00:00,237445610.0415
2018-11-02 23:00:00,191863094.391
2018-11-05 23:00:00,161192819.424
2018-11-08 23:00:00,268942797.627
2018-11-11 23:00:00,149652633.413
2018-11-14 23:00:00,1068777739.766
2018-11-17 23:00:00,187745032.4724
2018-11-20 23:00:00,1455657697.6194
2018-11-23 23:00:00,489895164.5904
2018-11-26 23:00:00,784661844.5325
2018-11-29 23:00:00,564041239.0394
2018-12-02 23:00:00,314509624.5
2018-12-05 23:00:00,412960592.3912
2018-12-08 23:00:00,501085554.5682
2018-12-11 23:00:00,306997665.7128
2018-12-14 23:00:00,406362868.6126
2018-12-17 23:00:00,501899316.0194
2018-12-20 23:00:00,938950259.6941
2018-12-23 23:00:00,363146370.6295
2018-12-26 23:00:00,332210350.9134
2018-12-29 23:00:00,273159528.0084
2019-01-01 23:00:00,241928399.1936
2019-01-04 23:00:00,293647134.8172
2019-01-07 23:00:00,314915700.8125
2019-01-10 23:00:00,465176834.075
2019-01-13 23:00:00,170721560.2716
2019-01-16 23:00:00,237255849.8063
2019-01-19 23:00:00,205575557.0148
2019-01-22 23:00:00,209940367.5135
2019-01-25 23:00:00,184223340.8878
2019-01-28 23:00:00,219370864.0452
2019-01-31 23:00:00,112849977.6102
2019-02-03 23:00:00,80969399.1302
2019-02-06 23:00:00,143900701.53
2019-02-09 23:00:00,106699453.4838
2019-02-12 23:00:00,163866857.0902
2019-02-15 23:00:00,120798170.078
2019-02-18 23:00:00,429150386.544
2019-02-21 23:00:00,196426384.1712
2019-02-24 23:00:00,400105758.6783
2019-02-27 23:00:00,226984139.4655
2019-03-02 23:00:00,120293269.5584
2019-03-05 23:00:00,278485172.505
2019-03-08 23:00:00,317288682.4932
2019-03-11 23:00:00,116557011.3127
2019-03-14 23:00:00,168146954.5833
2019-03-17 23:00:00,105693358.7448
2019-03-20 23:00:00,147543802.276
2019-03-23 23:00:00,57296676.7912
2019-03-26 23:00:00,77182620.0366
2019-03-29 23:00:00,168998311.248
2019-04-02 00:00:00,178833230.7077
2019-04-05 00:00:00,476408009.5764
2019-04-08 00:00:00,382675686.0166
2019-04-11 00:00:00,368160408.1908
2019-04-14 00:00:00,106569784.6862
2019-04-17 00:00:00,205894131.1575
2019-04-20 00:00:00,186470171.4552
2019-04-23 00:00:00,268620376.3607
2019-04-26 00:00:00,346365600.4305
2019-04-29 00:00:00,104885492.521
2019-05-02 00:00:00,51098585.5099
2019-05-05 00:00:00,120664799.3124
2019-05-08 00:00:00,147447099.5428
2019-05-11 00:00:00,169471566.4152
2019-05-14 00:00:00,459019962.2457
2019-05-17 00:00:00,295196717.872
2019-05-20 00:00:00,293462035.909
2019-05-23 00:00:00,162680990.5773
2019-05-26 00:00:00,62381654.186
2019-05-29 00:00:00,134279873.6864
2019-06-01 00:00:00,174940725.8199
2019-06-04 00:00:00,189061316.5932
2019-06-07 00:00:00,155472100.7461
2019-06-10 00:00:00,75192236.2893
2019-06-13 00:00:00,170534084.3934
2019-06-16 00:00:00,110733186.6095
2019-06-19 00:00:00,91483265.5482
2019-06-22 00:00:00,134167792.3956
2019-06-25 00:00:00,90826286.85
2019-06-28 00:00:00,423175771.1325
2019-07-01 00:00:00,172764921.5896
2019-07-04 00:00:00,273546634.0104
2019-07-07 00:00:00,85554897.9616
2019-07-10 00:00:00,364111378.7824
2019-07-13 00:00:00,223317773.9139
2019-07-16 00:00:00,334140371.565
2019-07-19 00:00:00,400333480.9952
2019-07-22 00:00:00,149533508.4911
2019-07-25 00:00:00,207985687.0299
2019-07-28 00:00:00,196200932.7257
2019-07-31 00:00:00,115667921.712
2019-08-03 00:00:00,194052551.7015
2019-08-06 00:00:00,360876818.5806
2019-08-09 00:00:00,211151931.4766
2019-08-12 00:00:00,104661395.056
2019-08-15 00:00:00,280655886.4672
2019-08-18 00:00:00,91003712.31
2019-08-21 00:00:00,122315070.3088
2019-08-24 00:00:00,122936632.6763
2019-08-27 00:00:00,189624308.4428
2019-08-30 00:00:00,157535719.826
2019-09-02 00:00:00,45179221.4802
2019-09-05 00:00:00,196753395.5872
2019-09-08 00:00:00,65192692.244
2019-09-11 00:00:00,109189912.0734
2019-09-14 00:00:00,95214496.607
2019-09-17 00:00:00,107174306.4193
2019-09-20 00:00:00,157389488.432
2019-09-23 00:00:00,59501805.669
2019-09-26 00:00:00,269030045.1831
2019-09-29 00:00:00,99366389.5
2019-10-02 00:00:00,170270297.36
2019-10-05 00:00:00,92819801.4144
2019-10-08 00:00:00,144876046.239
2019-10-11 00:00:00,113137559.64
2019-10-14 00:00:00,65962338.316
2019-10-17 00:00:00,117969721.3909
2019-10-20 00:00:00,53229503.8836
2019-10-23 00:00:00,89353651.5172
2019-10-26 00:00:00,333681035.1369
2019-10-28 23:00:00,233830897.3968
2019-10-31 23:00:00,160663136.8662
2019-11-03 23:00:00,47020646.3232
2019-11-06 23:00:00,78710164.828
2019-11-09 23:00:00,40216982.8143
2019-11-12 23:00:00,84092098.4904
2019-11-15 23:00:00,102346506.69
2019-11-18 23:00:00,98039358.9687
2019-11-21 23:00:00,152565570.3701
2019-11-24 23:00:00,88831996.034
2019-11-27 23:00:00,220499982.9504
2019-11-30 23:00:00,78337203.7668
2019-12-03 23:00:00,50091304.5022
2019-12-06 23:00:00,77922849.9525
2019-12-09 23:00:00,108414489.4552
2019-12-12 23:00:00,75073234.6496
2019-12-15 23:00:00,35264356.5942
2019-12-18 23:00:00,208624105.2012
2019-12-21 23:00:00,25368503.344
2019-12-24 23:00:00,76336714.458
2019-12-27 23:00:00,71840951.382
2019-12-30 23:00:00,61748083.664
2020-01-02 23:00:00,68282971.9003
2020-01-05 23:00:00,48177558.2909
2020-01-08 23:00:00,224003807.3735
2020-01-11 23:00:00,75103205.4975
2020-01-14 23:00:00,322001233.9342
2020-01-17 23:00:00,172392198.5178
2020-01-20 23:00:00,78615695.3157
2020-01-23 23:00:00,140040083.6177
2020-01-26 23:00:00,90541442.5134
2020-01-29 23:00:00,132156743.7492
2020-02-01 23:00:00,36660829.428
2020-02-04 23:00:00,90649388.5674
2020-02-07 23:00:00,87939405.4854
2020-02-10 23:00:00,155424327.7455
2020-02-13 23:00:00,198094127.1122
2020-02-16 23:00:00,85454123.7067
2020-02-19 23:00:00,186474102.0448
2020-02-22 23:00:00,34324865.7888
2020-02-25 23:00:00,114160526.829
2020-02-28 23:00:00,123840827.84
2020-03-02 23:00:00,111268001.3928
2020-03-05 23:00:00,122314466.7311
2020-03-08 23:00:00,149933311.4868
2020-03-11 23:00:00,130840913.439
2020-03-14 23:00:00,158994389.6178
2020-03-17 23:00:00,222784692.9885
2020-03-20 23:00:00,382708757.244
2020-03-23 23:00:00,284307011.0216
2020-03-26 23:00:00,97401178.9625
2020-03-30 00:00:00,103365161.5595
2020-04-02 00:00:00,168238042.6748
2020-04-05 00:00:00,95099723.0015
2020-04-08 00:00:00,180411335.9565
2020-04-11 00:00:00,170978168.3808
2020-04-14 00:00:00,170118314.503
2020-04-17 00:00:00,256066115.0861
2020-04-20 00:00:00,64645648.4664
2020-04-23 00:00:00,102205555.9641
2020-04-26 00:00:00,50386100.4416
2020-04-29 00:00:00,102426644.0325
2020-05-02 00:00:00,209464777.158
2020-05-05 00:00:00,186639007.4084
2020-05-08 00:00:00,500733651.156
2020-05-11 00:00:00,536864808.2512
2020-05-14 00:00:00,235919563.5729
2020-05-17 00:00:00,116707143.649
2020-05-20 00:00:00,228306109.2126
2020-05-23 00:00:00,137706362.7804
2020-05-26 00:00:00,151521072.3334
2020-05-29 00:00:00,193513827.6855
2020-06-01 00:00:00,99233158.4412
2020-06-04 00:00:00,128440438.9324
2020-06-07 00:00:00,74040583.5477
2020-06-10 00:00:00,153220784.178
2020-06-13 00:00:00,132333533.7363
2020-06-16 00:00:00,244968165.021
2020-06-19 00:00:00,74041735.8065
2020-06-22 00:00:00,36882860.072
2020-06-25 00:00:00,178365905.779
2020-06-28 00:00:00,92221683.8292
2020-07-01 00:00:00,63158022.9811
2020-07-04 00:00:00,57803290.9944
2020-07-07 00:00:00,113743420.0259
2020-07-10 00:00:00,98869845.9588
2020-07-13 00:00:00,42610639.379
2020-07-16 00:00:00,83393685.6643
2020-07-19 00:00:00,29934693.3054
2020-07-22 00:00:00,114760459.146
2020-07-25 00:00:00,128787740.2896
2020-07-28 00:00:00,569642411.592
2020-07-31 00:00:00,201165672.4417
2020-08-03 00:00:00,289592847.786
2020-08-06 00:00:00,182136390.168
2020-08-09 00:00:00,86008564.668
2020-08-12 00:00:00,249861736.7918
2020-08-15 00:00:00,131449767.039
2020-08-18 00:00:00,253521339.7144
2020-08-21 00:00:00,96746302.15519999
2020-08-24 00:00:00,39027595.4028
2020-08-27 00:00:00,104337127.35570002
2020-08-30 00:00:00,48056174.58719999
2020-09-02 00:00:00,176627448.525
2020-09-05 00:00:00,310980390.15669996
2020-09-08 00:00:00,153205856.4958
2020-09-11 00:00:00,147055601.2892
2020-09-14 00:00:00,81937985.7165
2020-09-17 00:00:00,154480376.5826
2020-09-20 00:00:00,54811966.3947
2020-09-23 00:00:00,99403513.6488
2020-09-26 00:00:00,129716552.8944
2020-09-29 00:00:00,109557462.41880001
2020-10-02 00:00:00,183013787.4308
2020-10-05 00:00:00,31512003.100199997
2020-10-08 00:00:00,102699834.10399999
2020-10-11 00:00:00,97927463.147
2020-10-14 00:00:00,117568933.25919999
2020-10-17 00:00:00,109053461.5582
2020-10-20 00:00:00,139587584.348
2020-10-23 00:00:00,234841376.76999998
2020-10-25 23:00:00,111062981.3517
2020-10-28 23:00:00,310741338.15
2020-10-31 23:00:00,194274881.2584
2020-11-03 23:00:00,213888432.2785
2020-11-06 23:00:00,418654253.4993
2020-11-09 23:00:00,392305674.1401
2020-11-12 23:00:00,478495947.4292
2020-11-15 23:00:00,97292561.7456
2020-11-18 23:00:00,633847834.5785
2020-11-21 23:00:00,256287553.65
2020-11-24 23:00:00,523228040.5104
2020-11-27 23:00:00,334361872.05259997
2020-11-30 23:00:00,570429939.1842
2020-12-03 23:00:00,269817738.8956
2020-12-06 23:00:00,119935507.4742
2020-12-09 23:00:00,377966775.1915
2020-12-12 23:00:00,175018094.7288
2020-12-15 23:00:00,288887515.235
2020-12-18 23:00:00,465956413.34580004
2020-12-21 23:00:00,647260163.442
2020-12-24 23:00:00,344759537.11370003
2020-12-27 23:00:00,822241572.2106
2020-12-30 23:00:00,751041810.9530001
2021-01-02 23:00:00,1393906626.1097999
2021-01-05 23:00:00,1026923831.7408
2021-01-08 23:00:00,1794260806.9199998
2021-01-11 23:00:00,3039065355.8456006
2021-01-14 23:00:00,988940894.4948001
2021-01-17 23:00:00,650030053.9381001
2021-01-20 23:00:00,913461956.838
2021-01-23 23:00:00,414697183.05480003
2021-01-26 23:00:00,782611741.174
2021-01-29 23:00:00,2130003472.9692001
2021-02-01 23:00:00,555827113.908
2021-02-04 23:00:00,833075414.8451998
2021-02-07 23:00:00,507510700.3529999
2021-02-10 23:00:00,854939011.6974
2021-02-13 23:00:00,410208224.0802
2021-02-16 23:00:00,899200170.726
2021-02-19 23:00:00,1203321961.67
2021-02-22 23:00:00,1925933019.174
2021-02-25 23:00:00,915917915.7024
2021-02-28 23:00:00,724061272.7104
2021-03-03 23:00:00,806146031.418
2021-03-06 23:00:00,314191307.884
2021-03-09 23:00:00,757075750.3895999
2021-03-12 23:00:00,701008587.7872
2021-03-15 23:00:00,1029700470.848
2021-03-18 23:00:00,769968936.616
2021-03-21 23:00:00,493777972.15409994
2021-03-24 23:00:00,930278334.3463001
2021-03-27 23:00:00,417333164.98289996
2021-03-31 00:00:00,505528990.7958
2021-04-03 00:00:00,484719745.7236
2021-04-06 00:00:00,401549573.229
2021-04-09 00:00:00,475807458.1388999
2021-04-12 00:00:00,315279095.9451
2021-04-15 00:00:00,1004822805.7968
2021-04-18 00:00:00,444839749.04249996
2021-04-21 00:00:00,971129684.1243
2021-04-24 00:00:00,1413848471.2289
2021-04-27 00:00:00,848207062.7712
2021-04-30 00:00:00,579652972.723
2021-05-03 00:00:00,286521388.9888
2021-05-06 00:00:00,775797222.5643001
2021-05-09 00:00:00,523002028.07149994
2021-05-12 00:00:00,546570032.5
2021-05-15 00:00:00,573671658.7248
2021-05-18 00:00:00,1365356635.4928
2021-05-21 00:00:00,1507671102.5376
2021-05-24 00:00:00,1106858419.3752
2021-05-27 00:00:00,676198904.1984
2021-05-30 00:00:00,458364767.20769995
2021-06-02 00:00:00,465003628.5384
2021-06-05 00:00:00,501492074.2641
2021-06-08 00:00:00,468061636.29730004
2021-06-11 00:00:00,619830807.6814001
2021-06-14 00:00:00,496421300.4036
2021-06-17 00:00:00,527484731.4937
2021-06-20 00:00:00,344470416.4143
2021-06-23 00:00:00,1181870044.7323
2021-06-26 00:00:00,487441486.4364
2021-06-29 00:00:00,355900532.4631
2021-07-02 00:00:00,324116506.02239996
2021-07-05 00:00:00,130884160.14700001
2021-07-08 00:00:00,205349507.1168
2021-07-11 00:00:00,179503024.96170002
2021-07-14 00:00:00,196978689.6624
2021-07-17 00:00:00,223188595.08749998
2021-07-20 00:00:00,227653989.38759997
2021-07-23 00:00:00,205069638.9348
2021-07-26 00:00:00,213671233.62
2021-07-29 00:00:00,648707028.1244999
2021-08-01 00:00:00,231216114.81199998
2021-08-04 00:00:00,357077322.26
2021-08-07 00:00:00,458571279.1505
2021-08-10 00:00:00,673221003.7886
2021-08-13 00:00:00,364203587.11
2021-08-16 00:00:00,238769871.1092
2021-08-19 00:00:00,318619549.5016
2021-08-22 00:00:00,293309782.24459994
2021-08-25 00:00:00,329218454.3778
2021-08-28 00:00:00,314537378.69339997
2021-08-31 00:00:00,243698081.57909998
2021-09-03 00:00:00,333198224.2361
2021-09-06 00:00:00,205763894.329
2021-09-09 00:00:00,440223166.06020004
2021-09-12 00:00:00,133023638.214
2021-09-15 00:00:00,260550303.57560003
2021-09-18 00:00:00,233662730.952
2021-09-21 00:00:00,605141090.3304
2021-09-24 00:00:00,369977052.76799995
2021-09-27 00:00:00,231309916.7265
2021-09-30 00:00:00,221224597.0592
2021-10-03 00:00:00,184243787.756
2021-10-06 00:00:00,437607953.31240004
2021-10-09 00:00:00,375062388.383
2021-10-12 00:00:00,350997309.894
2021-10-15 00:00:00,339375043.3206
2021-10-18 00:00:00,271015042.96239996
2021-10-21 00:00:00,650092516.4596
2021-10-24 00:00:00,191872031.9088
2021-10-27 00:00:00,379278445.2255
2021-10-30 00:00:00,563700561.949
2021-11-01 23:00:00,412970758.83
2021-11-04 23:00:00,282279127.4775
2021-11-07 23:00:00,216409013.16300002
2021-11-10 23:00:00,829053692.4852
2021-11-13 23:00:00,168246880.5792
2021-11-16 23:00:00,831553555.683
2021-11-19 23:00:00,479879941.47720003
2021-11-22 23:00:00,494762556.34959996
2021-11-25 23:00:00,289094884.176
2021-11-28 23:00:00,252736299.37800002
2021-12-01 23:00:00,479668944.2496
2021-12-04 23:00:00,1243669815.772
2021-12-07 23:00:00,308543486.1643
2021-12-10 23:00:00,337628656.4944
2021-12-13 23:00:00,503961475.5761
2021-12-16 23:00:00,273509536.4848
2021-12-19 23:00:00,192533517.7216
2021-12-22 23:00:00,211733671.302
2021-12-25 23:00:00,123194900.1099
2021-12-28 23:00:00,358069054.04760003
2021-12-31 23:00:00,313877726.39159995
2022-01-03 23:00:00,200401831.049
2022-01-06 23:00:00,393637882.3188
2022-01-09 23:00:00,183137667.3576
2022-01-12 23:00:00,306079003.56
2022-01-15 23:00:00,111568728.7393
2022-01-18 23:00:00,202865735.0568
2022-01-21 23:00:00,753687064.8299999
2022-01-24 23:00:00,737386595.8216001
2022-01-27 23:00:00,343642909.0705
2022-01-30 23:00:00,87415311.4308
2022-02-02 23:00:00,211170059.74400002
2022-02-05 23:00:00,209490904.41120002
2022-02-08 23:00:00,366731227.48639995
2022-02-11 23:00:00,322559181.27099997
2022-02-14 23:00:00,187826655.38700002
2022-02-17 23:00:00,327153771.0551
2022-02-20 23:00:00,190749767.1736
2022-02-23 23:00:00,245165376.96400002
2022-02-26 23:00:00,146389006.43690002
2022-03-01 23:00:00,600026434.7954
2022-03-04 23:00:00,495957604.5125
2022-03-07 23:00:00,296985143.40000004
2022-03-10 23:00:00,360028497.81
2022-03-13 23:00:00,138991446.0656
2022-03-16 23:00:00,652943632.6044
2022-03-19 23:00:00,117217182.5608
2022-03-22 23:00:00,326642014.7693
2022-03-25 23:00:00,294807777.4845
2022-03-29 00:00:00,363200213.7945
2022-04-01 00:00:00,217720733.859
2022-04-04 00:00:00,134898633.464
2022-04-07 00:00:00,414304824.9626
2022-04-10 00:00:00,68207000.8752
2022-04-13 00:00:00,239384869.614
2022-04-16 00:00:00,112772413.352
2022-04-19 00:00:00,287373058.92840004
2022-04-22 00:00:00,275663401.1415
2022-04-25 00:00:00,92532159.3891
2022-04-28 00:00:00,241767322.45119998
2022-05-01 00:00:00,85985016.1128
2022-05-04 00:00:00,172136340.7254
2022-05-07 00:00:00,266451045.5822
2022-05-10 00:00:00,754487501.7293999
2022-05-13 00:00:00,1105198768.4514
2022-05-16 00:00:00,154366315.2477
2022-05-19 00:00:00,238926820.585
2022-05-22 00:00:00,56412343.9488
2022-05-25 00:00:00,177388979.8716
2022-05-28 00:00:00,236424011.7252
2022-05-31 00:00:00,359076819.3324
2022-06-03 00:00:00,155102011.2564
2022-06-06 00:00:00,65518044.03899999
2022-06-09 00:00:00,204405977.685
2022-06-12 00:00:00,163111543.14499998
2022-06-15 00:00:00,578478784.3722
2022-06-18 00:00:00,306433993.6175
2022-06-21 00:00:00,295182558.6182